x y z nx ny nz
-0.0219594958 0.1075613139 -0.0108366861 0.9123430000 -0.3929330000 -0.1150410000
-0.0725464958 0.1129853139 -0.0112066861 -0.7741360000 0.6323660000 -0.0287740000
-0.0688654958 0.1166963139 -0.0110506861 -0.6695370000 0.7401430000 -0.0625230000
-0.0198394958 0.1133403139 -0.0116836861 0.7383130000 -0.5979690000 -0.3119730000
-0.0135444958 0.1165333139 -0.0101396861 0.3956670000 -0.8770860000 -0.2723390000
-0.0009924958 0.1179773139 -0.0106486861 -0.1093420000 -0.9632660000 -0.2452820000
0.0038635042 0.1175733139 -0.0108106861 0.0697150000 -0.9515390000 -0.2995230000
-0.0646504958 0.1198763139 -0.0110066861 -0.5511000000 0.8343530000 0.0119820000
-0.0588024958 0.1234303139 -0.0112346861 -0.4926080000 0.8700790000 0.0173290000
-0.0538854958 0.1261973139 -0.0112026861 -0.4488070000 0.8936180000 0.0044170000
-0.0076324958 0.1190223139 -0.0107336861 0.1677830000 -0.9754810000 -0.1424300000
-0.0012464958 0.1197503139 -0.0120996861 -0.1569130000 -0.9340350000 -0.3208690000
0.0072675042 0.1195683139 -0.0121196861 0.2686430000 -0.8793780000 -0.3930970000
0.0139715042 0.1223613139 -0.0115266861 0.8328690000 -0.4509190000 -0.3209390000
-0.0501284958 0.1279023139 -0.0116086861 -0.4240340000 0.9055930000 -0.0098170000
-0.0427024958 0.1312163139 -0.0115366861 -0.3839950000 0.9232770000 -0.0103860000
-0.0366334958 0.1334843139 -0.0114386861 -0.3094800000 0.9507390000 -0.0178280000
-0.0169484958 0.1314953139 -0.0113906861 -0.3123200000 0.8078940000 -0.4997630000
-0.0112084958 0.1330093139 -0.0127976861 -0.5480860000 0.6249660000 -0.5558940000
-0.0049134958 0.1340223139 -0.0177016861 -0.6328160000 0.4454970000 -0.6333060000
0.0132155042 0.1307173139 -0.0136206861 0.9417360000 0.3251260000 -0.0861780000
-0.0336824958 0.1346103139 -0.0107626861 -0.1530030000 0.9877120000 -0.0318570000
-0.0085054958 0.1377743139 -0.0114276861 -0.6865760000 0.5240980000 -0.5039190000
-0.0050594958 0.1390203139 -0.0142906861 -0.5891270000 0.5944960000 -0.5472700000
0.0089265042 0.1415773139 -0.0128736861 0.9157610000 0.3959640000 -0.0677830000
0.0108425042 0.1372753139 -0.0131696861 0.9266130000 0.3693270000 -0.0706100000
-0.0014184958 0.1437523139 -0.0114696861 -0.3792220000 0.8330420000 -0.4027800000
0.0059175042 0.1446393139 -0.0119446861 0.3288040000 0.8891130000 -0.3183800000
0.0532155042 -0.1813126861 -0.0047236861 -0.7857120000 -0.6179020000 0.0292400000
0.0613845042 -0.1820346861 -0.0056086861 0.3143590000 -0.9492900000 0.0051150000
0.0691275042 -0.1790986861 -0.0059756861 0.3574950000 -0.9339140000 -0.0013350000
0.0738975042 -0.1778306861 -0.0050506861 0.3519950000 -0.9359750000 -0.0070540000
0.0489765042 -0.1707396861 -0.0043636861 -0.9494250000 -0.3035600000 0.0802750000
0.0505165042 -0.1741776861 -0.0052766861 -0.9483560000 -0.3167470000 0.0171080000
0.0726595042 -0.1773576861 -0.0061526861 0.3528180000 -0.9356610000 -0.0075850000
0.0775665042 -0.1758616861 -0.0059176861 0.3701580000 -0.9289260000 -0.0088860000
0.0845485042 -0.1725776861 -0.0056056861 0.8591440000 -0.5113560000 -0.0196670000
0.0476105042 -0.1654646861 -0.0046526861 -0.9489330000 -0.3101880000 0.0575340000
0.0495185042 -0.1690776861 -0.0085086861 -0.9417250000 -0.3070680000 -0.1373390000
0.0838735042 -0.1655506861 -0.0053126861 0.9321330000 0.3621160000 -0.0003050000
0.0450585042 -0.1576406861 -0.0051336861 -0.9467590000 -0.3202650000 0.0328250000
0.0801365042 -0.1564746861 -0.0054746861 0.9236570000 0.3831850000 0.0051080000
0.0818755042 -0.1603146861 -0.0046916861 0.9245740000 0.3795300000 0.0334470000
0.0409275042 -0.1467096861 -0.0039896861 -0.9388560000 -0.3210290000 0.1244570000
0.0425885042 -0.1502856861 -0.0050866861 -0.9457220000 -0.3241750000 0.0228050000
0.0773405042 -0.1496646861 -0.0050986861 0.9222330000 0.3859390000 0.0231870000
0.0394285042 -0.1414256861 -0.0045916861 -0.9438130000 -0.3260270000 0.0540680000
0.0415295042 -0.1446966861 -0.0085516861 -0.9429230000 -0.3234290000 -0.0793060000
0.0726385042 -0.1387976861 -0.0051046861 0.9160920000 0.3997390000 0.0313810000
0.0744625042 -0.1426766861 -0.0051616861 0.9185270000 0.3922140000 0.0497680000
0.0365705042 -0.1335756861 -0.0045496861 -0.9355760000 -0.3477800000 0.0612050000
0.0704495042 -0.1335096861 -0.0048566861 0.9150180000 0.3982110000 0.0645710000
0.0325595042 -0.1232086861 -0.0043476861 -0.9274580000 -0.3690200000 0.0603770000
0.0343135042 -0.1270486861 -0.0050656861 -0.9319510000 -0.3619770000 0.0209680000
0.0650135042 -0.1221686861 -0.0088666861 0.9129030000 0.3684120000 -0.1757270000
0.0671345042 -0.1256776861 -0.0047036861 0.9240960000 0.3754550000 0.0712740000
0.0304995042 -0.1177556861 -0.0047456861 -0.9222520000 -0.3847170000 0.0380000000
0.0637805042 -0.1173026861 -0.0049856861 0.9328710000 0.3582460000 0.0375770000
0.0655135042 -0.1206386861 -0.0037126861 0.9122140000 0.3565400000 0.2018550000
