x y z nx ny nz
-0.0050940779 0.0775285348 -0.0173006501 -0.0439170000 0.9924230000 -0.1147490000
0.0069649221 0.0779695348 -0.0189906501 0.0585570000 0.9546700000 -0.2918500000
0.0158219221 0.0779525348 -0.0178866501 0.1250920000 0.9386440000 -0.3214010000
0.0223459221 0.0774985348 -0.0181406501 0.0658380000 0.9471090000 -0.3140840000
0.0299359221 0.0779915348 -0.0169586501 0.0037090000 0.9685440000 -0.2488150000
0.0370829221 0.0771415348 -0.0181756501 0.0075760000 0.9753350000 -0.2205980000
0.0464839221 0.0779235348 -0.0167066501 -0.0042670000 0.9759320000 -0.2180350000
0.0526549221 0.0774595348 -0.0174406501 0.0156500000 0.9752720000 -0.2204510000
0.0620909221 0.0776645348 -0.0169006501 0.0732540000 0.9623160000 -0.2618800000
0.0698789221 0.0762845348 -0.0150886501 0.4247180000 0.8682350000 -0.2564790000
0.0751819221 0.0722645348 -0.0146356501 0.8265080000 0.5221910000 -0.2102400000
-0.0671130779 0.0785225348 -0.0118256501 -0.1034950000 0.9530870000 -0.2844530000
-0.0590040779 0.0783455348 -0.0116656501 0.0184840000 0.9542080000 -0.2985710000
-0.0491120779 0.0795635348 -0.0142386501 -0.5370590000 0.7945730000 -0.2832350000
-0.0430960779 0.0813145348 -0.0144116501 -0.1402930000 0.9522610000 -0.2711390000
-0.0349390779 0.0817385348 -0.0144676501 -0.0830050000 0.9702680000 -0.2273540000
-0.0272270779 0.0822825348 -0.0147126501 -0.0601870000 0.9610270000 -0.2698230000
-0.0192580779 0.0814705348 -0.0142846501 0.1855070000 0.9479110000 -0.2589440000
-0.0082330779 0.0788795348 -0.0149636501 0.0212650000 0.9919690000 -0.1246830000
-0.0024860779 0.0788735348 -0.0155866501 -0.0842570000 0.9843670000 -0.1546660000
0.0042049221 0.0803725348 -0.0148176501 -0.2266480000 0.9461310000 -0.2312290000
0.0125609221 0.0806295348 -0.0143836501 0.0602540000 0.9666120000 -0.2490580000
0.0216889221 0.0793825348 -0.0139456501 0.0940870000 0.9721110000 -0.2148210000
0.0293999221 0.0794215348 -0.0137126501 0.0091180000 0.9803000000 -0.1973050000
0.0371589221 0.0792485348 -0.0141456501 0.0059520000 0.9793230000 -0.2022170000
0.0452039221 0.0792345348 -0.0137406501 0.0069440000 0.9827240000 -0.1849460000
0.0533439221 0.0792155348 -0.0139836501 0.0040110000 0.9857270000 -0.1683010000
0.0614979221 0.0789465348 -0.0139946501 0.0466300000 0.9888100000 -0.1417050000
0.0670149221 0.0791705348 -0.0131056501 0.0856780000 0.9947720000 -0.0555670000
-0.0483190779 -0.1000634652 -0.0071076501 -0.7201960000 -0.6919080000 -0.0507980000
-0.0427980779 -0.1021564652 -0.0071846501 -0.0841540000 -0.9960780000 0.0273320000
-0.0348040779 -0.1020754652 -0.0069046501 0.0197770000 -0.9989870000 0.0404280000
-0.0268830779 -0.1018994652 -0.0070946501 0.0266860000 -0.9988640000 0.0394780000
-0.0186930779 -0.1016574652 -0.0069436501 0.0505180000 -0.9980180000 0.0375150000
-0.0107920779 -0.1010554652 -0.0074996501 0.0565930000 -0.9980120000 0.0277310000
-0.0028570779 -0.1008134652 -0.0071406501 0.0346950000 -0.9988240000 0.0338520000
0.0052679221 -0.1005224652 -0.0071046501 0.0311390000 -0.9986980000 0.0404050000
0.0132999221 -0.1002964652 -0.0071306501 0.0261660000 -0.9987010000 0.0437230000
0.0212269221 -0.1001304652 -0.0072296501 0.0149060000 -0.9989940000 0.0422900000
0.0291729221 -0.1000234652 -0.0071346501 0.0131780000 -0.9990680000 0.0410930000
0.0371129221 -0.1000324652 -0.0070906501 -0.0163620000 -0.9991050000 0.0389980000
0.0451279221 -0.0997444652 -0.0072796501 0.2352670000 -0.9718170000 0.0148970000
0.0496689221 -0.0982774652 -0.0071236501 0.5969770000 -0.8013360000 -0.0384490000
-0.0486540779 -0.0938164652 -0.0072526501 -0.9807320000 0.1619200000 -0.1093040000
0.0491019221 -0.0976834652 -0.0061286501 0.4783810000 -0.8780410000 -0.0139530000
0.0529059221 -0.0942894652 -0.0068256501 0.8502060000 -0.5247910000 -0.0417700000
-0.0473570779 -0.0881134652 -0.0062196501 -0.9555190000 0.2812520000 -0.0887670000
-0.0459380779 -0.0845084652 -0.0076346501 -0.9459690000 0.3062120000 -0.1066610000
0.0546929221 -0.0861544652 -0.0073006501 0.9986750000 -0.0339630000 -0.0386590000
-0.0435380779 -0.0777824652 -0.0072486501 -0.9132940000 0.3963520000 -0.0938050000
0.0484899221 -0.0744304652 -0.0059156501 0.8275080000 0.5583020000 0.0594190000
0.0535509221 -0.0782234652 -0.0072436501 0.9346630000 0.3551440000 -0.0166470000
-0.0405870779 -0.0722984652 -0.0067606501 -0.7235960000 0.6820690000 -0.1057890000
-0.0347660779 -0.0708084652 -0.0068876501 -0.1622500000 0.9813340000 -0.1032390000
-0.0267940779 -0.0702304652 -0.0065356501 -0.0983480000 0.9912400000 -0.0881520000
-0.0190260779 -0.0681894652 -0.0069146501 -0.3358650000 0.9383410000 -0.0819180000
-0.0117380779 -0.0667414652 -0.0072866501 -0.1370710000 0.9844750000 -0.1096330000
-0.0023170779 -0.0668064652 -0.0073966501 0.0220150000 0.9961200000 -0.0852050000
0.0043389221 -0.0667564652 -0.0073446501 -0.1493210000 0.9865240000 -0.0668850000
0.0097789221 -0.0658414652 -0.0048596501 -0.4331980000 0.8953060000 0.1037570000
0.0485569221 -0.0693554652 -0.0071616501 0.9947240000 0.0904540000 0.0484000000
0.0497999221 -0.0718784652 -0.0091026501 0.9400090000 0.3286810000 0.0913870000
-0.0091240779 -0.0654414652 -0.0059586501 -0.0636720000 0.9935500000 -0.0938270000
0.0076829221 -0.0653484652 -0.0061136501 -0.4345410000 0.8943140000 -0.1066580000
0.0109519221 -0.0614804652 -0.0068246501 -0.9588190000 0.2647980000 -0.1027020000
0.0484939221 -0.0616624652 -0.0066046501 0.9999030000 0.0137810000 0.0021660000
0.0088969221 -0.0508764652 -0.0058776501 -0.9457680000 -0.3244210000 0.0165410000
0.0103159221 -0.0542544652 -0.0069426501 -0.9667770000 -0.2488790000 -0.0583270000
0.0487439221 -0.0540414652 -0.0067696501 0.9983250000 -0.0571750000 -0.0089000000
0.0493429221 -0.0522044652 -0.0061266501 0.9992490000 -0.0366630000 0.0125770000
0.0074549221 -0.0458324652 -0.0066466501 -0.9573050000 -0.2866260000 -0.0375910000
0.0093989221 -0.0496054652 -0.0103896501 -0.9092130000 -0.3135920000 -0.2738450000
0.0488189221 -0.0459634652 -0.0067036501 0.9996360000 -0.0268290000 0.0027080000
0.0494979221 -0.0454684652 -0.0059856501 0.9971900000 -0.0456970000 0.0593610000
0.0054809221 -0.0377784652 -0.0068316501 -0.9780550000 -0.2027990000 -0.0477610000
0.0489469221 -0.0377404652 -0.0076146501 0.9996190000 0.0232260000 -0.0149410000
0.0495229221 -0.0376544652 -0.0062366501 0.9990540000 0.0229950000 0.0369070000
0.0041849221 -0.0298204652 -0.0068786501 -0.9902720000 -0.1304540000 -0.0484130000
0.0485299221 -0.0294144652 -0.0066886501 0.9957690000 0.0907940000 0.0141740000
0.0493589221 -0.0332284652 -0.0064566501 0.9909080000 0.1327370000 -0.0219740000
0.0033599221 -0.0218304652 -0.0067976501 -0.9963070000 -0.0782310000 -0.0353880000
0.0476909221 -0.0219184652 -0.0065346501 0.9800720000 0.1966690000 0.0279410000
0.0495669221 -0.0240594652 -0.0043386501 0.8590830000 0.1524490000 0.4886060000
0.0027839221 -0.0140314652 -0.0064596501 -0.9928010000 -0.1183380000 0.0185220000
0.0456399221 -0.0138354652 -0.0065966501 0.9726520000 0.2308350000 0.0257720000
-0.0171570779 -0.0023964652 -0.0070866501 -0.2207120000 -0.9705910000 0.0961170000
-0.0103490779 -0.0040804652 -0.0068716501 -0.2840990000 -0.9582830000 0.0313350000
-0.0027730779 -0.0058504652 -0.0070066501 -0.3953360000 -0.9181800000 0.0256080000
0.0018629221 -0.0086664652 -0.0067756501 -0.8526810000 -0.5198520000 0.0518590000
0.0436319221 -0.0058804652 -0.0066736501 0.9537930000 0.2982220000 0.0366310000
-0.0182890779 0.0015555348 -0.0066066501 -0.9947090000 -0.1011710000 -0.0178210000
-0.0141220779 -0.0015984652 -0.0075926501 -0.2688040000 -0.9627260000 0.0300460000
