x y z nx ny nz
-0.0951628217 0.0882796977 -0.0082696202 -0.3145410000 -0.1918410000 0.9296560000
-0.0853528217 0.0871176977 -0.0083066202 0.1302150000 0.2162330000 0.9676190000
-0.0998198217 0.0960246977 -0.0085116202 -0.2189180000 -0.0382310000 0.9749940000
-0.0963548217 0.0954826977 -0.0079346202 -0.2066480000 -0.0275270000 0.9780280000
-0.0988018217 0.1005106977 -0.0083946202 -0.2246810000 -0.0267860000 0.9740640000
0.0300751783 -0.0521833023 -0.0007976202 -0.6269740000 -0.7676390000 0.1327960000
0.0346581783 -0.0541383023 -0.0026336202 -0.4264400000 -0.9044550000 -0.0104610000
0.0424801783 -0.0558633023 -0.0023056202 0.0947970000 -0.9954540000 0.0092640000
0.0493131783 -0.0538393023 -0.0026386202 0.4814910000 -0.8764320000 -0.0057800000
0.0220371783 -0.0440363023 -0.0012756202 -0.6956900000 -0.7086670000 0.1175010000
0.0269091783 -0.0474213023 -0.0027316202 -0.7087210000 -0.7054780000 0.0039340000
0.0308441783 -0.0511663023 -0.0034206202 -0.6818320000 -0.7315040000 -0.0026550000
0.0532811783 -0.0509033023 -0.0032466202 0.7001950000 -0.7116700000 -0.0570320000
0.0561201783 -0.0470723023 -0.0027156202 0.8927250000 -0.4494870000 -0.0316780000
0.0140861783 -0.0360753023 -0.0019806202 -0.6918000000 -0.7072530000 0.1456220000
0.0186321783 -0.0393273023 -0.0026926202 -0.6946480000 -0.7188200000 0.0276080000
0.0230561783 -0.0431953023 -0.0039876202 -0.6913550000 -0.7207880000 -0.0499260000
0.0372371783 -0.0366973023 -0.0007896202 -0.3413650000 -0.9278070000 0.1504820000
0.0407061783 -0.0392573023 -0.0001536202 -0.7340990000 0.6790360000 -0.0028170000
0.0578501783 -0.0402283023 -0.0030386202 0.9970690000 -0.0530480000 -0.0551230000
0.0058491783 -0.0281783023 -0.0022406202 -0.6697410000 -0.7281400000 0.1458080000
0.0105091783 -0.0314963023 -0.0030426202 -0.6906120000 -0.7224720000 0.0330220000
0.0149291783 -0.0352143023 -0.0040656202 -0.6954490000 -0.7185520000 0.0058030000
0.0370191783 -0.0354683023 -0.0000046202 -0.3348950000 -0.9301500000 0.1505560000
0.0394421783 -0.0351193023 -0.0000276202 -0.2318040000 -0.9470610000 0.2221310000
0.0536521783 -0.0289893023 -0.0041996202 0.7455150000 0.6575860000 -0.1085670000
0.0564081783 -0.0326553023 -0.0025236202 0.9011530000 0.4329850000 -0.0211620000
0.0026861783 -0.0239793023 -0.0030126202 -0.7550530000 -0.6544020000 0.0406550000
0.0070401783 -0.0274323023 -0.0036836202 -0.6780080000 -0.7340670000 0.0380730000
0.0451251783 -0.0211323023 -0.0030476202 0.6833990000 0.7285110000 0.0473100000
0.0496581783 -0.0251923023 -0.0025056202 0.6734010000 0.7382780000 0.0384360000
-0.0034718217 -0.0146743023 -0.0026866202 -0.8434820000 -0.5258240000 0.1097600000
-0.0008848217 -0.0185773023 -0.0032446202 -0.8624710000 -0.5051540000 0.0310450000
0.0370881783 -0.0135513023 -0.0030036202 0.6867080000 0.7255100000 0.0454670000
0.0413231783 -0.0173233023 -0.0024346202 0.6833350000 0.7266820000 0.0706150000
-0.0102618217 -0.0049653023 -0.0029646202 -0.8331430000 -0.5439980000 0.0996950000
-0.0074278217 -0.0088173023 -0.0029046202 -0.8083540000 -0.5765310000 0.1190640000
0.0288871783 -0.0054773023 -0.0027366202 0.7055850000 0.7045060000 0.0762990000
0.0329391783 -0.0093843023 -0.0027306202 0.6894380000 0.7178100000 0.0970780000
-0.0182018217 0.0037576977 -0.0044066202 -0.6601410000 -0.7452010000 0.0942860000
-0.0137768217 0.0002846977 -0.0037026202 -0.7772890000 -0.6243920000 0.0771770000
0.0189981783 0.0019986977 -0.0028416202 0.4912450000 0.8619330000 0.1254970000
0.0252411783 -0.0015993023 -0.0029566202 0.6144650000 0.7795700000 0.1212550000
-0.0286968217 0.0109426977 -0.0032036202 -0.4358850000 -0.8773190000 0.2007860000
-0.0217628217 0.0074036977 -0.0035936202 -0.5601300000 -0.8205170000 0.1140440000
-0.0171968217 0.0045016977 -0.0031036202 -0.6714900000 -0.7378500000 0.0684020000
0.0039551783 0.0112976977 -0.0036706202 0.5477420000 0.8219740000 0.1560040000
0.0104801783 0.0072246977 -0.0028666202 0.5292550000 0.8260960000 0.1935320000
0.0159211783 0.0044646977 -0.0029036202 0.4515370000 0.8161440000 0.3605860000
-0.0338348217 0.0189126977 -0.0038126202 -0.9908330000 -0.0739240000 0.1130710000
-0.0325018217 0.0152026977 -0.0027416202 -0.9145100000 -0.3672290000 0.1697470000
-0.0041108217 0.0176116977 -0.0034336202 0.7296080000 0.6799110000 0.0734370000
0.0005541783 0.0135926977 -0.0034916202 0.6102780000 0.7830030000 0.1202790000
-0.0337208217 0.0205196977 -0.0014356202 -0.9540040000 -0.0052810000 0.2997460000
-0.0313008217 0.0243446977 -0.0032526202 -0.9112390000 0.3347050000 0.2400330000
-0.0106898217 0.0265516977 -0.0024006202 0.8436690000 0.4608010000 0.2754720000
-0.0080598217 0.0230076977 -0.0034636202 0.8176000000 0.5561850000 0.1489590000
-0.0362028217 0.0336916977 -0.0037236202 -0.2994020000 -0.2562320000 0.9190770000
-0.0310278217 0.0312566977 -0.0031116202 -0.3266590000 0.0550020000 0.9435410000
-0.0218928217 0.0326666977 -0.0031916202 -0.3257610000 0.9294420000 0.1732540000
-0.0132208217 0.0313486977 -0.0029326202 0.6053090000 0.7534820000 0.2566430000
-0.0442538217 0.0414856977 -0.0041296202 -0.2916810000 -0.2614390000 0.9200930000
-0.0387848217 0.0389046977 -0.0035436202 -0.1068250000 -0.0590540000 0.9925230000
-0.0327738217 0.0364196977 -0.0047876202 0.0188520000 0.0611640000 0.9979500000
-0.0578168217 0.0512516977 -0.0058946202 -0.2361460000 -0.1675870000 0.9571570000
-0.0524118217 0.0494536977 -0.0043856202 -0.2672770000 -0.2371400000 0.9339850000
-0.0468328217 0.0467576977 -0.0038576202 -0.0982220000 -0.0590610000 0.9934100000
-0.0409048217 0.0443916977 -0.0047686202 -0.0695760000 -0.0374630000 0.9968730000
-0.0662348217 0.0596656977 -0.0066226202 -0.3053770000 -0.2711240000 0.9128180000
-0.0605288217 0.0571776977 -0.0048116202 -0.2994120000 -0.2686070000 0.9155340000
-0.0549608217 0.0547356977 -0.0042036202 -0.1022760000 -0.0564880000 0.9931510000
-0.0489258217 0.0527006977 -0.0045556202 -0.1581100000 -0.1089230000 0.9813950000
-0.0740888217 0.0675466977 -0.0068326202 -0.2922570000 -0.2518530000 0.9225810000
-0.0686328217 0.0651356977 -0.0051726202 -0.2806180000 -0.2443780000 0.9281880000
-0.0632028217 0.0627166977 -0.0045776202 -0.1114880000 -0.0597830000 0.9919660000
-0.0563828217 0.0602796977 -0.0056476202 -0.1669130000 -0.1565710000 0.9734610000
-0.0819778217 0.0759136977 -0.0068136202 -0.4023020000 -0.3611240000 0.8412740000
-0.0766838217 0.0730716977 -0.0054706202 -0.2620260000 -0.2079550000 0.9423890000
-0.0711188217 0.0704876977 -0.0049676202 -0.0823760000 -0.0407140000 0.9957690000
-0.0653888217 0.0686216977 -0.0066336202 -0.2020070000 -0.2109520000 0.9563960000
-0.0904858217 0.0836506977 -0.0069906202 -0.2632060000 -0.1270630000 0.9563350000
-0.0846848217 0.0810126977 -0.0059946202 -0.2597320000 -0.1559480000 0.9530050000
-0.0791508217 0.0783976977 -0.0053746202 -0.1210980000 -0.0465480000 0.9915490000
-0.0922518217 0.0887346977 -0.0070456202 -0.2217110000 -0.0659020000 0.9728830000
-0.0873278217 0.0870726977 -0.0062186202 -0.1613570000 -0.0105630000 0.9868400000
-0.0976278217 0.0967526977 -0.0076926202 -0.1801900000 -0.0193180000 0.9834420000
-0.0938088217 0.0944656977 -0.0072096202 -0.1952850000 -0.0196930000 0.9805490000
-0.0892578217 0.0926166977 -0.0070506202 -0.1702660000 -0.0016180000 0.9853970000
0.0301211783 -0.0522093023 0.0017303798 -0.6379580000 -0.7253340000 0.2586510000
0.0352291783 -0.0535583023 0.0043103798 -0.3762620000 -0.8532890000 0.3610040000
0.0424511783 -0.0546413023 0.0049003798 0.0763980000 -0.9213910000 0.3810530000
0.0488211783 -0.0531923023 0.0038963798 0.4652410000 -0.8232870000 0.3251900000
0.0276181783 -0.0468263023 0.0042573798 -0.6688360000 -0.6367090000 0.3837450000
0.0321581783 -0.0503263023 0.0063433798 -0.5760150000 -0.6662910000 0.4735630000
0.0522131783 -0.0497923023 0.0052303798 0.6525700000 -0.6498970000 0.3895970000
0.0557241783 -0.0463583023 0.0036283798 0.8470150000 -0.4175900000 0.3289140000
0.0195541783 -0.0387343023 0.0043273798 -0.6415760000 -0.6398740000 0.4230150000
0.0242431783 -0.0420553023 0.0060953798 -0.6117940000 -0.6100100000 0.5035830000
0.0358771783 -0.0377053023 0.0054633798 0.9891430000 -0.1411440000 0.0409210000
0.0430341783 -0.0390873023 0.0044213798 -0.8445350000 -0.1536800000 0.5129750000
0.0567841783 -0.0398643023 0.0050253798 0.9144250000 -0.0201920000 0.4042510000
0.0060191783 -0.0281543023 0.0007573798 -0.6471560000 -0.7060070000 0.2876520000
0.0115341783 -0.0308183023 0.0042163798 -0.6322550000 -0.6360960000 0.4423070000
0.0162351783 -0.0339773023 0.0060813798 -0.6031380000 -0.6002070000 0.5253330000
0.0368011783 -0.0343323023 0.0048093798 0.4228160000 -0.8999650000 0.1062560000
0.0406781783 -0.0343143023 0.0048983798 -0.4471340000 -0.8789190000 0.1660480000
0.0526441783 -0.0300313023 0.0060553798 0.6555760000 0.5714370000 0.4936400000
0.0558491783 -0.0332953023 0.0041873798 0.8397070000 0.3934740000 0.3742600000
0.0035451783 -0.0229973023 0.0042803798 -0.6842120000 -0.5715480000 0.4529750000
0.0083421783 -0.0260993023 0.0061003798 -0.5641880000 -0.6133220000 0.5527460000
0.0437691783 -0.0221963023 0.0058453798 0.5745230000 0.6410860000 0.5088540000
0.0486861783 -0.0257253023 0.0046103798 0.5856090000 0.6753790000 0.4482470000
-0.0027888217 -0.0138263023 0.0027713798 -0.7784610000 -0.4313230000 0.4560240000
