x y z nx ny nz
-0.0108160501 -0.0317476812 -0.0844455957 -0.0507430000 -0.9978000000 0.0426750000
-0.0029740501 -0.0319436812 -0.0844845957 0.0011190000 -0.9991380000 0.0414940000
0.0050779499 -0.0317486812 -0.0844175957 0.0627450000 -0.9971470000 0.0419640000
0.0130699499 -0.0310006812 -0.0844215957 0.1258330000 -0.9912550000 0.0397430000
0.0210569499 -0.0297976812 -0.0844695957 0.1788470000 -0.9830930000 0.0392640000
0.0291629499 -0.0281146812 -0.0843955957 0.2645670000 -0.9634870000 0.0411830000
0.0345349499 -0.0264076812 -0.0842775957 0.5184590000 -0.8548590000 0.0203940000
-0.0471030501 -0.0181106812 -0.0854165957 -0.9088480000 -0.4155230000 0.0365440000
-0.0445190501 -0.0221396812 -0.0844805957 -0.7904270000 -0.6111530000 0.0414450000
0.0385609499 -0.0220436812 -0.0844135957 0.8258800000 -0.5637800000 -0.0085590000
0.0413589499 -0.0179536812 -0.0847095957 0.9431040000 -0.3309070000 -0.0324850000
-0.0484300501 -0.0135496812 -0.0843835957 -0.9585170000 -0.2836560000 0.0279960000
-0.0467560501 -0.0171776812 -0.0855995957 -0.9202730000 -0.3897530000 0.0345060000
0.0409639499 -0.0168596812 -0.0851145957 0.9442160000 -0.3276170000 -0.0335210000
0.0422419499 -0.0132726812 -0.0842635957 0.9725070000 -0.2288510000 -0.0430880000
-0.0499520501 -0.0055936812 -0.0844215957 -0.9930000000 -0.1156150000 0.0241900000
0.0434029499 -0.0056526812 -0.0843735957 0.9944450000 -0.0896650000 -0.0551250000
-0.0501400501 0.0023793188 -0.0844485957 -0.9985690000 0.0471530000 0.0252320000
0.0436529499 0.0024513188 -0.0844065957 0.9978600000 0.0346290000 -0.0554610000
-0.0491930501 0.0103233188 -0.0845225957 -0.9836290000 0.1781510000 0.0271110000
0.0428619499 0.0104193188 -0.0844835957 0.9827350000 0.1793230000 -0.0455550000
-0.0477070501 0.0165703188 -0.0846945957 -0.9484520000 0.3155120000 0.0298460000
