x y z nx ny nz
0.0361661039 0.0085955323 -0.0780764602 0.6901440000 0.7236200000 -0.0087010000
0.0397851039 0.0046665323 -0.0779024602 0.7850580000 0.6190820000 -0.0205360000
-0.0464048961 0.0143185323 -0.0774154602 -0.9309040000 0.3286560000 -0.1593810000
0.0276901039 0.0162055323 -0.0778034602 0.6014720000 0.7988800000 -0.0047320000
0.0320931039 0.0124935323 -0.0782984602 0.6933460000 0.7206050000 0.0006890000
-0.0432928961 0.0218445323 -0.0773294602 -0.8971360000 0.4158830000 -0.1489570000
-0.0411048961 0.0252375323 -0.0788974602 -0.8722220000 0.4409260000 -0.2116920000
0.0124421039 0.0251755323 -0.0784814602 0.4496920000 0.8922240000 -0.0413940000
0.0189421039 0.0223395323 -0.0780004602 0.4734520000 0.8806040000 -0.0195030000
0.0233951039 0.0191785323 -0.0783074602 0.5808860000 0.8138890000 -0.0125280000
-0.0417758961 0.0265255323 -0.0746174602 -0.8864490000 0.4582150000 -0.0651770000
-0.0383058961 0.0302115323 -0.0775734602 -0.7179090000 0.6774390000 -0.1602580000
-0.0297148961 0.0328085323 -0.0781034602 -0.1230460000 0.9914240000 -0.0440190000
-0.0215948961 0.0333535323 -0.0780994602 -0.0149120000 0.9992920000 -0.0345390000
-0.0138368961 0.0330855323 -0.0778234602 0.0550670000 0.9978650000 -0.0351270000
-0.0056778961 0.0316385323 -0.0780944602 0.1838140000 0.9817820000 -0.0481340000
0.0021731039 0.0296355323 -0.0781554602 0.2946380000 0.9543550000 -0.0489410000
0.0090811039 0.0274485323 -0.0780684602 0.3623470000 0.9314120000 -0.0342980000
-0.0228438961 0.0343945323 -0.0775854602 -0.0270890000 0.9991690000 -0.0304610000
0.0038241039 -0.0301944677 -0.0695914602 -0.2046680000 -0.9773190000 0.0543970000
0.0102451039 -0.0311314677 -0.0695794602 -0.1205570000 -0.9914530000 0.0498680000
0.0186511039 -0.0317344677 -0.0697814602 -0.0382450000 -0.9992600000 0.0041840000
0.0263391039 -0.0312824677 -0.0706284602 0.0923470000 -0.9953120000 -0.0287470000
0.0336321039 -0.0307744677 -0.0701784602 0.2998720000 -0.9536920000 -0.0234130000
-0.0184938961 -0.0221624677 -0.0702084602 -0.4451670000 -0.8938980000 0.0526540000
-0.0135358961 -0.0239354677 -0.0697924602 -0.4125830000 -0.9082700000 0.0694290000
-0.0055428961 -0.0271874677 -0.0698034602 -0.3319830000 -0.9411630000 0.0632430000
0.0009431039 -0.0290164677 -0.0693664602 -0.2421120000 -0.9673840000 0.0744940000
0.0374751039 -0.0283224677 -0.0699664602 0.7743690000 -0.6319430000 -0.0316310000
0.0396381039 -0.0243574677 -0.0701714602 0.9017210000 -0.4320940000 -0.0139740000
-0.0283138961 -0.0156194677 -0.0696274602 -0.5590840000 -0.8272510000 0.0555140000
-0.0218808961 -0.0196714677 -0.0697964602 -0.4926720000 -0.8671720000 0.0727130000
-0.0173388961 -0.0213914677 -0.0674134602 -0.4468900000 -0.8894640000 0.0956210000
0.0425331039 -0.0177824677 -0.0701054602 0.9169040000 -0.3990260000 -0.0081370000
-0.0369498961 -0.0084784677 -0.0696834602 -0.6711150000 -0.7413210000 -0.0069170000
-0.0323118961 -0.0126204677 -0.0698204602 -0.6280600000 -0.7765970000 0.0493630000
0.0453441039 -0.0109264677 -0.0701944602 0.9429490000 -0.3324790000 -0.0174460000
0.0467341039 -0.0070884677 -0.0696444602 0.9893590000 -0.1420130000 -0.0316510000
-0.0435418961 -0.0008254677 -0.0701754602 -0.7815820000 -0.6218000000 -0.0499500000
-0.0408078961 -0.0046764677 -0.0703004602 -0.7553720000 -0.6549100000 -0.0224780000
0.0440671039 -0.0008604677 -0.0704374602 0.8367410000 0.5455970000 -0.0467950000
0.0467801039 -0.0045084677 -0.0701934602 0.9867480000 0.1601210000 -0.0262650000
